"","Orthology","Reaction","Reaction_decode","Pathway","Pathway_decode","Module","Module_decode","KEGG.mergedColors","KEGG.yellow","KEGG.black","KEGG.brown","KEGG.purple","KEGG.red","KEGG.turquoise","KEGG.magenta","KEGG.blue","KEGG.green","KEGG.yellow.p","KEGG.black.p","KEGG.brown.p","KEGG.purple.p","KEGG.red.p","KEGG.turquoise.p","KEGG.magenta.p","KEGG.blue.p","KEGG.green.p"
"K09516","RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]","R07163","all-trans-13,14-Dihydroretinol + Acceptor <=> Retinol + Reduced acceptor","map00830","Retinol metabolism","","","yellow",0.839476879231515,0.16005008490307,-0.433929622736227,-0.0418948226378944,-0.23851256129166,-0.169056354834055,-0.173166166630096,-0.580788122528888,-0.204426432931857,1.94258589544209e-128,0.000437427041066731,2.0544502326e-23,0.360234132279983,1.27157148124896e-07,0.000201522580210204,0.000139622070644817,1.50816753817092e-44,6.47919398548046e-06
"K00382","DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]","R08549","2-Oxoglutarate + CoA + NAD+ <=> Succinyl-CoA + CO2 + NADH + H+","map01200","Carbon metabolism","M00532","Photorespiration","yellow",0.838678687557164,0.217162222218174,-0.46747982929466,-0.0762894471016943,0.0257396615178598,0.0335327980916665,-0.174705731894837,-0.790917956123249,-0.163336253576129,5.72270083780018e-128,1.60431524536128e-06,2.22901398799864e-27,0.0953663979694016,0.574142421276191,0.464052877786428,0.000121426598636234,8.2770347181057e-104,0.000331207295290969
"K01187","malZ; alpha-glucosidase [EC:3.2.1.20]","R06088","Sucrose + H2O <=> beta-D-Fructose + alpha-D-Glucose","map01100","Metabolic pathways","","","yellow",0.838634363596619,0.148443762424272,-0.485167179400352,-0.109270907931326,-0.125966543333098,-0.154299976698801,-0.168063432474529,-0.687528459025458,-0.230518576385688,6.07549948707728e-128,0.00112029640694197,1.18707706193497e-29,0.0167372225661956,0.00576751927446214,0.000702732513612291,0.000219928653414464,2.7279885761493e-68,3.3818537175399e-07
"K03827","yjaB; putative acetyltransferase [EC:2.3.1.-]","","","","","","","yellow",0.83660661607602,0.0998554085503104,-0.508520742564809,0.00703845185629423,-0.156903257585208,-0.0832058813755238,-0.144358026188704,-0.674287349691341,-0.146632238590305,9.20057503421488e-127,0.0288744484721243,7.27868807235212e-33,0.877890862797328,0.000568123986419141,0.068843149114743,0.00153606241094238,8.4535643235899e-65,0.00128984339521492
"K02169","bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]","R09543","S-Adenosyl-L-methionine + Malonyl-[acyl-carrier protein] <=> S-Adenosyl-L-homocysteine + Malonyl-[acp] methyl ester","map01100","Metabolic pathways","M00572","Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP","yellow",0.833877536254499,0.0799194804276447,-0.479364109065203,-0.0209003511444555,-0.0991222445338472,0.142047604039952,-0.154426635622218,-0.597526043254662,-0.202423733699751,3.36467572082031e-125,0.0805768074822842,6.84053034005595e-29,0.648187762851055,0.0300771908856908,0.00182975464004872,0.000695552702955303,1.08836684976925e-47,8.00723803304027e-06
"K07735","algH; putative transcriptional regulator","","","","","","","yellow",0.832886142314612,0.0969543462411466,-0.482135116746592,-0.0335418100065608,0.176484381268097,0.0946924682518216,-0.135150611734844,-0.631418230631057,-0.197610791254254,1.22392508190741e-124,0.033887704686819,2.97650296743118e-29,0.463932731300181,0.00010318506196102,0.0382945339393201,0.00303869233903401,1.19104804833337e-54,1.3206357766568e-05
"K02551","menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]","R08165","Isochorismate + 2-Oxoglutarate <=> 2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate + CO2","map01110","Biosynthesis of secondary metabolites","M00116","Menaquinone biosynthesis, chorismate => menaquinol","yellow",0.83048808248349,0.263056307402827,-0.419766043029565,-0.0468826169581044,0.0614963436484306,0.0628568646455695,-0.183779525672361,-0.737170679366801,-0.208563958083233,2.68643511609369e-123,5.05081210210324e-09,7.2170174837889e-22,0.305854915370487,0.179055552587815,0.169611327309064,5.20521452562745e-05,3.08152002544785e-83,4.15570466152563e-06
"K21557","susR; HTH-type transcriptional regulator, polysaccharide utilization system transcription regulator","","","","","","","yellow",0.830359256542677,0.110557957579978,-0.461257005278465,0.00408418523485744,-0.250095490263849,-0.170220594719617,-0.121112267232486,-0.552863408249652,-0.153573098001267,3.16695426794784e-123,0.0154871517893263,1.30928254716531e-26,0.928959851760286,2.89438054467411e-08,0.000181780161732946,0.00796570223551174,1.07912504470625e-39,0.000745281360289699
"K17680","PEO1; twinkle protein [EC:3.6.4.12]","","","","","","","yellow",0.829870163286153,0.16822159919103,-0.456993276082726,-0.0523337757478496,-0.219450853032443,-0.111904156534268,-0.135151314313586,-0.605886285414732,-0.204826286866691,5.90766306355087e-123,0.000216894972847807,4.3136098679343e-26,0.252967383452721,1.23705928704283e-06,0.0142680126094149,0.00303853879796575,2.49591119579742e-49,6.20942267309734e-06
"K01205","NAGLU; alpha-N-acetylglucosaminidase [EC:3.2.1.50]","R07816","G13038 + H2O <=> G13039 + N-Acetyl-D-glucosamine","map04142","Lysosome","M00078","Heparan sulfate degradation","yellow",0.82827116531126,0.191465294803679,-0.415044992404137,0.0146408479099484,-0.234403470253126,-0.152898804045404,-0.170785818904571,-0.632517058058107,-0.18389843635685,4.47363818317562e-122,2.45862467540514e-05,2.27780726762167e-21,0.749263590256164,2.11157384912181e-07,0.000786872518099335,0.000172863179123848,6.84965170414227e-55,5.14633564388702e-05
"K20866","yihX; glucose-1-phosphatase [EC:3.1.3.10]","R00947","D-Glucose 1-phosphate + H2O <=> alpha-D-Glucose + Orthophosphate","map01120","Microbial metabolism in diverse environments","","","yellow",0.825881879534996,0.0242212723384584,-0.516760749089138,-0.0123675712910496,-0.0783301707749269,0.0681038896736912,-0.171047958218125,-0.611258499763599,-0.18118501945901,8.86409784347584e-121,0.596943520291551,4.65713562431396e-34,0.787175155900378,0.0868059749891036,0.136655850357055,0.000168868381668754,2.07851366981099e-50,6.65982867805618e-05
"K01665","pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]","R01716","Chorismate + L-Glutamine <=> 4-Amino-4-deoxychorismate + L-Glutamate","map00790","Folate biosynthesis","","","yellow",0.825827857311628,0.0386430701110589,-0.547666427674814,-0.0194685614524398,0.175708568301026,0.117432696259112,-0.0968198192600019,-0.64684056219251,-0.17095053395825,9.47828687621274e-121,0.398753012877745,7.70594607323357e-39,0.670824068971586,0.000110799539314168,0.0101016313799215,0.0341371503291293,4.10053391844831e-58,0.000170342834361972
"K23003","lgaA; L-galactose dehydrogenase [EC:1.1.1.-]","R12156","L-Galactose + NADP+ <=> L-Galactono-1,5-lactone + NADPH + H+","map01100","Metabolic pathways","","","yellow",0.825113864043766,0.192224592212528,-0.426053465730865,-0.0374539420362556,-0.281789067714068,-0.192289269580221,-0.176448456943447,-0.630351780785452,-0.209680463072625,2.29261137565445e-120,2.27929426322897e-05,1.51782186862369e-22,0.413434379227792,3.41146663968505e-10,2.26460635643748e-05,0.000103526499956088,2.03323036822167e-54,3.68068319197651e-06
"K01144","E3.1.11.5; exodeoxyribonuclease V [EC:3.1.11.5]","","","","","","","yellow",0.82445621959306,0.281904880399368,-0.493713778126251,-0.0348130212781152,-0.268956462748622,-0.211585958860621,-0.202483033346984,-0.838112497505955,-0.233493965316538,5.15365699224625e-120,3.35293881993299e-10,8.46160417560678e-31,0.447159004416023,2.20972909546462e-09,2.98744988020113e-06,7.95742973640959e-06,1.22712330183746e-127,2.35947408067842e-07
"K05810","yfiH; polyphenol oxidase [EC:1.10.3.-]","R02147","Guanosine + Orthophosphate <=> Guanine + alpha-D-Ribose 1-phosphate","","","","","yellow",0.822698825332631,-0.0112665415932524,-0.533892184263221,0.0266668351840548,0.0797018341671898,0.0182906379762124,-0.0985825130227694,-0.447704395193264,-0.186837188644199,4.41577704525517e-119,0.805725692539723,1.19901701511297e-36,0.56042466645225,0.0814078355937527,0.689673894312339,0.0309898126873187,5.47009888715326e-25,3.8762267443398e-05
"K15460","yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]","","","","","","","yellow",0.822452558343765,0.00819323775666929,-0.50729936903322,-0.0242154020175164,-0.0514465284487071,0.1565691208116,-0.164171679754877,-0.581360326789784,-0.170102205822784,5.95538576528921e-119,0.858053713349037,1.08709945666177e-32,0.597032464638369,0.261112865862801,0.000583950335487115,0.000308334218890985,1.1858670868964e-44,0.000183701667828216
"K00848","rhaB; rhamnulokinase [EC:2.7.1.5]","R03014","ATP + L-Rhamnulose <=> ADP + L-Rhamnulose 1-phosphate","map01120","Microbial metabolism in diverse environments","","","yellow",0.821363304624838,0.0399675107242285,-0.50370282893476,-0.0480394743795413,-0.172149654262943,0.035910590451036,-0.209258844854404,-0.548269801563998,-0.210285591767556,2.22368338929276e-118,0.382774820841299,3.50922950932984e-32,0.294061191386759,0.000153007015224416,0.432957307036201,3.85361925913613e-06,6.14426374221279e-39,3.44538601841474e-06
"K03534","rhaM; L-rhamnose mutarotase [EC:5.1.3.32]","R10819","alpha-L-Rhamnose <=> beta-L-Rhamnose","","","","","yellow",0.820434046615742,0.0363408847279876,-0.491088484281442,-0.00291457862836977,-0.195716350465698,-0.0601945882613101,-0.138045761221626,-0.551892185667121,-0.166365314477639,6.79389379023733e-118,0.427461424708489,1.91970272640255e-30,0.94927110256782,1.60282786642386e-05,0.188451559160758,0.00246264381058111,1.56229173161909e-39,0.00025509884356911
"K08968","msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]","R02025","L-Methionine + Thioredoxin disulfide + H2O <=> L-Methionine S-oxide + Thioredoxin","map00270","Cysteine and methionine metabolism","","","yellow",0.819544516132285,0.120680695419985,-0.506061443703308,0.0131456999565335,-0.114326030991001,0.0137912572188581,-0.215118850456385,-0.714621978723304,-0.0926741270481133,1.96699908546011e-117,0.00819339355620615,1.62978362441564e-32,0.774136527114565,0.0122859042406446,0.763367140977939,2.01866935380684e-06,4.72571117161394e-76,0.0426278974459616
"K05989","ramA; alpha-L-rhamnosidase [EC:3.2.1.40]","R13064","Naringin + H2O <=> Naringenin 7-O-beta-D-glucoside + beta-L-Rhamnose","","","","","yellow",0.81652214541209,0.149657652158204,-0.408234778786826,-0.0441579924110927,-0.210368239687368,-0.178905098758308,-0.178515449083098,-0.600198041844708,-0.19783591853778,6.97654966721903e-116,0.00101844660753312,1.15815240965645e-20,0.334850306835155,3.41438783577989e-06,8.24696378382454e-05,8.55156887436573e-05,3.29618409317801e-48,1.29043162429498e-05
"K02477","K02477; two-component system, LytTR family, response regulator","","","","","","","yellow",0.816381505538025,0.0570426392930737,-0.46868905058229,0.038211413663218,-0.0673077966685849,0.124123177039448,-0.125861969001211,-0.57435001911027,-0.138718043189672,8.22357642788733e-116,0.212693862582858,1.57346355958105e-27,0.404045837980885,0.141312033505194,0.00652826202253355,0.00580844479569801,2.18354342724053e-43,0.00234400696514031
"K03303","lctP; lactate permease","","","","","","","yellow",0.815889847705377,0.251851254401688,-0.289357780663255,0.0999351200451628,-0.206581195815907,-0.0881749494067815,-0.0897562910155098,-0.54889001099156,-0.0975698123970201,1.45966693886197e-115,2.29758942067318e-08,1.08252238758439e-10,0.0287462057400343,5.1470708780383e-06,0.053790655467313,0.0496178368096734,4.86587440134465e-39,0.0327662008040623
"K03699","tlyC; putative hemolysin","","","","","","","yellow",0.815661798642736,0.0407780155000382,-0.616806597412008,0.0394054144061128,-0.244211026023781,-0.224243509026982,-0.0270901144199614,-0.639784599202319,-0.0716977904558949,1.90364154553782e-115,0.373192589920793,1.51701168377479e-51,0.389507668000964,6.19683376465927e-08,7.11242197994894e-07,0.554215213461857,1.66677267395903e-56,0.117091267681991
"K00912","lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]","R04657","ATP + Lipid A disaccharide <=> ADP + 2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate","map01100","Metabolic pathways","M00866","KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type","yellow",0.814408197215094,0.406423682908486,-0.229137670908819,-0.0863870517763472,0.048349294986978,-0.0168807577638913,-0.219735747367318,-0.750508318289987,-0.257784208412862,8.14180783798251e-115,1.77367446658942e-20,3.99025860829273e-07,0.0588561695452231,0.290954996227485,0.712489712880965,1.19743359955269e-06,7.56705682164191e-88,1.03942232465371e-08
"K07107","ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]","","","","","","","yellow",0.813808055753225,0.172372336976514,-0.532016543683406,-0.077978134090785,-0.0598984198755263,-0.164513455073531,-0.239759703035331,-0.775476955521685,-0.241981100647709,1.62619655425857e-114,0.000149975734180419,2.34190554134318e-36,0.088236887118266,0.190639024580908,0.000299408863395272,1.08814982925747e-07,2.56833940383587e-97,8.22736963760366e-08
"K01811","xylS, yicI; alpha-D-xyloside xylohydrolase [EC:3.2.1.177]","","","","","","","yellow",0.81226673012053,0.202757474365128,-0.406918125596008,-0.0567759450708137,-0.227136080942258,-0.112717883129246,-0.175514286359291,-0.631548336234781,-0.215312971939013,9.50276976367138e-114,7.73073538577696e-06,1.5792473910088e-20,0.214843629079063,5.06222500755521e-07,0.0135727354580117,0.0001127874746742,1.11566028420622e-54,1.97527668352812e-06
"K09815","znuA; zinc transport system substrate-binding protein","","","map02010","ABC transporters","","","yellow",0.809200203410156,0.0308810277216399,-0.534153316588542,0.0157258615282868,-0.20982254972021,-0.0824101456042176,-0.155738033280076,-0.507114782104438,-0.0312276067396179,3.03607338322908e-112,0.500146503231557,1.09194936450537e-36,0.731373331512994,3.62409281043225e-06,0.0715473237083092,0.000625106294817188,1.15488176947603e-32,0.49534634674348
"K02068","ABC.X2.A; putative ABC transport system ATP-binding protein","","","","","","","yellow",0.808720538720432,0.0431721986146344,-0.510560043805263,-0.0115439064874892,-0.0798316439300787,0.126803484687721,0.0640726597436734,-0.589336960867008,0.0016360763784108,5.19004591896836e-112,0.345762420033216,3.71188809458421e-33,0.801041824752092,0.0809113589373731,0.00544920541393292,0.161491252367585,3.95124263855392e-46,0.971510607754748
"K18929","lldF; L-lactate dehydrogenase complex protein LldF","","","","","","","yellow",0.808527711928924,0.445736784058375,-0.201673179469793,-0.0223768688976298,-0.245795119615342,-0.0842362265570449,-0.174739225395531,-0.66618434150239,-0.22253591819608,6.43569591764966e-112,9.27583207809211e-25,8.66390121340051e-06,0.62517923112342,5.05821291246178e-08,0.0654666610885501,0.000121056715150783,9.44117398163011e-63,8.67512141731277e-07
"K08999","K08999; uncharacterized protein","","","","","","","yellow",0.80737424809592,0.120414651752707,-0.470640118088078,-0.0390894852451802,0.161403998445913,-0.167746440241019,-0.210487533581879,-0.696223117064711,-0.218487689560353,2.31865796190111e-111,0.00833663059467005,8.94400116623838e-28,0.393323225869895,0.000390311331713882,0.000226128571901885,3.37011483245452e-06,1.09581573578928e-70,1.38054922655533e-06
"K03100","lepB; signal peptidase I [EC:3.4.21.89]","","","map03060","Protein export","","","yellow",0.807147966767712,0.504111467408052,-0.170636525895736,-0.0585879549640419,-0.223402236972091,-0.179706172421752,-0.211215063157074,-0.717314532452598,-0.243060281698502,2.97847538488154e-111,3.07390117482418e-32,0.000175177711994821,0.200541792966237,7.84511224570792e-07,7.65255338959364e-05,3.11176029006911e-06,7.13610122565669e-77,7.17530954071291e-08
"K10716","kch, trkA, mthK, pch; voltage-gated potassium channel","","","","","","","yellow",0.80635350593557,0.0815967578021743,-0.488904521770581,-0.00642001644523987,0.149584668989953,0.0604740369629049,-0.0725222285623526,-0.617879475030413,-0.141607889333579,7.15640923000879e-111,0.0744005376035805,3.77457998068869e-30,0.888546808265277,0.00102432019376258,0.186404558758966,0.112928324607845,9.08952326341399e-52,0.00189116397155044
"K06975","K06975; uncharacterized protein","","","","","","","yellow",0.800004019617675,0.0212673112218661,-0.47244735015204,0.0540722656525399,-0.0271660308554978,0.0322517325254404,-0.180922952066613,-0.573705329185845,-0.14405305335697,6.84145621220471e-108,0.642436959241112,5.28300807846094e-28,0.237522641291705,0.553105088751814,0.481306610640806,6.82639484578668e-05,2.84434392559117e-43,0.00157217847799304
"K06989","nadX, ASPDH; aspartate dehydrogenase [EC:1.4.1.21]","R07410","L-Aspartate + NAD+ <=> Iminoaspartate + NADH + H+","map01100","Metabolic pathways","","","yellow",0.798747422356354,0.102676281077086,-0.410037024091954,-0.0465413989610986,-0.285775801745376,-0.160881661873084,-0.154495153526792,-0.477654285686147,-0.191839772742557,2.58378312097913e-107,0.0246239872823041,7.55852171092217e-21,0.309392397303897,1.87164409908615e-10,0.000407898488029063,0.000691697069468425,1.1387745545492e-28,2.36857063781646e-05
"K21063","K21063; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]","R07280","5-Amino-6-(5'-phospho-D-ribitylamino)uracil + H2O <=> 5-Amino-6-(1-D-ribitylamino)uracil + Orthophosphate","map01110","Biosynthesis of secondary metabolites","M00125","Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD","yellow",0.7969106245228,0.0678501854122962,-0.460991015101562,0.00900633820100507,-0.215633140579355,-0.179739370366319,-0.11122426717459,-0.539724112261619,-0.144442366261919,1.77209501933992e-106,0.13812672381336,1.41107462532663e-26,0.844138757203073,1.9056532057614e-06,7.6288134445841e-05,0.0148727577694055,1.45573923351502e-37,0.00152620986090144
"K07220","K07220; uncharacterized protein","","","","","","","yellow",0.791501037913003,0.11647815923392,-0.438648679204072,0.00310244784903766,-0.199866021772282,-0.103464173524775,-0.0860353725623526,-0.600748964167768,-0.130840827333277,4.59210868750085e-104,0.0107328717703408,6.04374837708527e-24,0.946006025922315,1.04619151896205e-05,0.0235379586116308,0.0598976384678055,2.57301711248239e-48,0.00412488387589025
"K02517","lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]","R12193","Octadecanoyl-[acyl-carrier protein] + H. pylori KDO2-lipid IVA <=> Stearoyl-KDO2-lipid IVA + Acyl-carrier protein","map01100","Metabolic pathways","M00866","KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type","yellow",0.786954648962563,0.0559143606726158,-0.447369432848223,0.128025281248011,0.320781402110007,0.0580439032826587,-0.182244651589113,-0.613062266830708,-0.165011181247586,4.32127342176789e-102,0.221895261805293,5.98613014360733e-25,0.00501287114691824,6.32603762597458e-13,0.204761143995268,6.02464077726477e-05,8.92584001256957e-51,0.000286841496849277
